min,CH1,CH2,CH40,CH41,CH42,
54.3784,5.74647,0.140381,5.88024,29.7619,-337080,
54.3785,5.71884,0.134277,5.87665,29.7619,-358696,
54.3785,5.69217,0.140381,5.87278,29.7619,-387737,
54.3785,5.6674,0.131226,5.86855,29.7619,-422832,
54.3786,5.64454,0.134277,5.86392,29.7619,-462703,
54.3786,5.62359,0.125122,5.85886,29.7619,-506074,
54.3786,5.60549,0.137329,5.85334,29.7619,-551673,
54.3787,5.59025,0.137329,5.84736,29.7619,-598149,
54.3787,5.57786,0.140381,5.84092,29.7619,-644172,
54.3787,5.56929,0.125122,5.83404,29.7619,-688437,
54.3788,5.56358,0.137329,5.82674,29.7619,-729665,
54.3788,5.56262,0.125122,5.81907,29.7619,-766610,
54.3788,5.56453,0.134277,5.81109,29.7619,-798057,
54.3789,5.5712,0.143433,5.80286,29.7619,-822913,
54.3789,5.58167,0.140381,5.79446,29.7619,-840117,
54.3789,5.59596,0.131226,5.78598,29.7619,-848724,
54.379,5.61406,0.134277,5.7775,29.7619,-847993,
54.379,5.63597,0.125122,5.76912,29.7619,-837280,
54.379,5.66074,0.131226,5.76096,29.7619,-816126,
54.3791,5.68741,0.128174,5.75312,29.7619,-784418,
54.3791,5.71599,0.131226,5.74569,29.7619,-742364,
54.3791,5.74456,0.137329,5.73879,29.7619,-690462,
54.3792,5.77219,0.131226,5.73249,29.7619,-629657,
54.3792,5.79886,0.125122,5.72688,29.7619,-561204,
54.3792,5.82267,0.128174,5.72202,29.7619,-486553,
54.3793,5.84268,0.137329,5.71794,29.7619,-407503,
54.3793,5.86077,0.128174,5.71468,29.7619,-325896,
54.3793,5.87411,0.125122,5.71225,29.7619,-243428,
54.3794,5.88268,0.12207,5.71063,29.7619,-162014,
54.3794,5.8884,0.12207,5.70979,29.7619,-83491.6,
54.3794,5.8884,0.12207,5.7097,29.7619,-9441.11,
54.3795,5.88459,0.128174,5.71028,29.7619,58528.1,
54.3795,5.87506,0.128174,5.71147,29.7619,118876,
54.3795,5.86173,0.131226,5.71317,29.7619,170224,
54.3796,5.84268,0.12207,5.71529,29.7619,211343,
54.3796,5.82077,0.12207,5.7177,29.7619,241238,
54.3796,5.79505,0.115967,5.72029,29.7619,259310,
54.3797,5.76742,0.12207,5.72295,29.7619,265327,
54.3797,5.73694,0.128174,5.72554,29.7619,259302,
54.3797,5.70741,0.125122,5.72796,29.7619,241650,
54.3798,5.67788,0.125122,5.73009,29.7619,213338,
54.3798,5.64931,0.119019,5.73184,29.7619,175559,
54.3798,5.62359,0.119019,5.73314,29.7619,129711,
54.3799,5.60358,0.115967,5.73392,29.7619,77822.8,
54.3799,5.58739,0.128174,5.73414,29.7619,22314.1,
54.3799,5.57786,0.119019,5.7338,29.7619,-34407.9,
54.38,5.57501,0.12207,5.7329,29.7619,-89775.8,
54.38,5.57882,0.109863,5.73149,29.7619,-141176,
54.38,5.58834,0.115967,5.72963,29.7619,-186322,
54.3801,5.60454,0.109863,5.72739,29.7619,-223236,
54.3801,5.62454,0.125122,5.72489,29.7619,-250318,
54.3801,5.64835,0.115967,5.72223,29.7619,-266592,
54.3802,5.67407,0.115967,5.71951,29.7619,-271656,
54.3802,5.70074,0.115967,5.71685,29.7619,-265634,
54.3802,5.72837,0.112915,5.71436,29.7619,-249042,
54.3803,5.75504,0.109863,5.71214,29.7619,-222662,
54.3803,5.78171,0.112915,5.71026,29.7619,-187515,
54.3803,5.80553,0.115967,5.70881,29.7619,-144839,
54.3804,5.82839,0.112915,5.70785,29.7619,-96066.8,
54.3804,5.84839,0.115967,5.70742,29.7619,-42620.1,
54.3804,5.86649,0.115967,5.70757,29.7619,14091.7,
54.3805,5.88078,0.106812,5.70829,29.7619,72586.7,
54.3805,5.89126,0.10376,5.7096,29.7619,131232,
54.3805,5.89792,0.128174,5.71149,29.7619,188355,
54.3806,5.89983,0.109863,5.71391,29.7619,242337,
54.3806,5.89792,0.115967,5.71683,29.7619,291623,
54.3806,5.89126,0.10376,5.72018,29.7619,334807,
54.3807,5.87983,0.106812,5.72388,29.7619,370533,
54.3807,5.86363,0.100708,5.72786,29.7619,397502,
54.3807,5.84363,0.109863,5.732,29.7619,414646,
54.3808,5.82077,0.109863,5.73621,29.7619,421297,
54.3808,5.79505,0.112915,5.74039,29.7619,417151,
54.3808,5.76742,0.10376,5.74441,29.7619,402153,
54.3809,5.73789,0.106812,5.74817,29.7619,376473,
54.3809,5.71027,0.10376,5.75158,29.7619,340755,
54.3809,5.6836,0.100708,5.75454,29.7619,296258,
54.381,5.65978,0.100708,5.75699,29.7619,244527,
54.381,5.63978,0.10376,5.75886,29.7619,187363,
54.381,5.62359,0.106812,5.76013,29.7619,126792,
54.3811,5.61311,0.10376,5.76078,29.7619,64954.4,
54.3811,5.60739,0.100708,5.76082,29.7619,4080.15,
54.3811,5.60739,0.0946045,5.76028,29.7619,-53702.7,
54.3812,5.61216,0.109863,5.75922,29.7619,-106459,
54.3812,5.62263,0.100708,5.75769,29.7619,-152437,
54.3812,5.63692,0.10376,5.75579,29.7619,-190150,
54.3813,5.65502,0.0915527,5.75361,29.7619,-218538,
54.3813,5.67598,0.100708,5.75124,29.7619,-236937,
54.3813,5.69979,0.0915527,5.74879,29.7619,-244958,
54.3814,5.72456,0.100708,5.74636,29.7619,-242552,
54.3814,5.75123,0.0976562,5.74406,29.7619,-229985,
54.3814,5.776,0.0976562,5.74198,29.7619,-207900,
54.3815,5.80076,0.0915527,5.74021,29.7619,-177368,
54.3815,5.82172,0.0976562,5.73881,29.7619,-139764,
54.3815,5.84077,0.0946045,5.73785,29.7619,-96730.6,
54.3816,5.85506,0.0915527,5.73734,29.7619,-50062.1,
54.3816,5.86554,0.0915527,5.73733,29.7619,-1683.73,
54.3816,5.8722,0.0915527,5.73779,29.7619,46546.5,
54.3817,5.8722,0.0946045,5.73872,29.7619,92749.2,
54.3817,5.86744,0.0915527,5.74007,29.7619,134852,
54.3817,5.85792,0.088501,5.74178,29.7619,171066,
54.3818,5.84363,0.0854492,5.74378,29.7619,199954,
54.3818,5.82458,0.100708,5.74598,29.7619,220231,
54.3818,5.80267,0.0854492,5.74829,29.7619,230933,
54.3819,5.77695,0.0946045,5.75061,29.7619,231483,
54.3819,5.74932,0.0854492,5.75282,29.7619,221573,
54.3819,5.72075,0.0854492,5.75483,29.7619,201320,
54.382,5.69217,0.0823975,5.75655,29.7619,171320,
54.382,5.66455,0.088501,5.75787,29.7619,132515,
54.382,5.63978,0.0823975,5.75874,29.7619,86251,
54.3821,5.61787,0.088501,5.75908,29.7619,34236.4,
54.3821,5.60073,0.0823975,5.75886,29.7619,-21583.1,
54.3821,5.5912,0.088501,5.75807,29.7619,-78783.5,
54.3822,5.5893,0.0762939,5.75673,29.7619,-134422,
54.3822,5.59596,0.0823975,5.75488,29.7619,-185450,
54.3822,5.61025,0.088501,5.75259,29.7619,-229009,
54.3823,5.63216,0.0823975,5.74996,29.7619,-262600,
54.3823,5.65883,0.088501,5.74712,29.7619,-284333,
54.3823,5.69027,0.0732422,5.74419,29.7619,-293064,
54.3824,5.72361,0.0823975,5.7413,29.7619,-288338,
54.3824,5.7579,0.0701904,5.7386,29.7619,-270416,
54.3824,5.79028,0.088501,5.73619,29.7619,-240308,
54.3825,5.82077,0.0823975,5.7342,29.7619,-199613,
54.3825,5.8503,0.0915527,5.7327,29.7619,-150017,
54.3825,5.87697,0.0732422,5.73177,29.7619,-93093.2,
54.3826,5.90173,0.0762939,5.73146,29.7619,-30489.5,
54.3826,5.92555,0.0701904,5.73183,29.7619,36354.4,
54.3826,5.94841,0.0854492,5.73289,29.7619,106375,
54.3827,5.96937,0.0701904,5.73468,29.7619,178589,
54.3827,5.98746,0.0762939,5.73719,29.7619,251816,
54.3827,6.00271,0.0762939,5.74044,29.7619,324703,
54.3828,6.01318,0.0732422,5.7444,29.7619,395744,
54.3828,6.01985,0.0732422,5.74903,29.7619,463298,
54.3828,6.02176,0.0762939,5.75429,29.7619,525787,
54.3829,6.01795,0.0732422,5.76011,29.7619,581605,
54.3829,6.00937,0.0701904,5.7664,29.7619,629129,
54.3829,5.99604,0.0762939,5.77307,29.7619,666995,
54.383,5.97699,0.0640869,5.78001,29.7619,693991,
54.383,5.95508,0.0671387,5.7871,29.7619,709140,
54.383,5.93031,0.0732422,5.79422,29.7619,712042,
54.3831,5.90745,0.0762939,5.80125,29.7619,703098,
54.3831,5.88745,0.0732422,5.80809,29.7619,683710,
54.3831,5.8722,0.0823975,5.81465,29.7619,656007,
54.3832,5.86458,0.0701904,5.82087,29.7619,622692,
54.3832,5.86458,0.0579834,5.82674,29.7619,586978,
54.3832,5.8722,0.0671387,5.83226,29.7619,552082,
54.3833,5.88745,0.0701904,5.83747,29.7619,520948,
54.3833,5.90745,0.0701904,5.84243,29.7619,495981,
54.3833,5.93031,0.0701904,5.84722,29.7619,478643,
54.3834,5.95603,0.0732422,5.85192,29.7619,469609,
54.3834,5.9808,0.0762939,5.85661,29.7619,468927,
54.3834,6.00556,0.0671387,5.86136,29.7619,475980,
54.3835,6.02938,0.0671387,5.86626,29.7619,489903,
54.3835,6.05224,0.0701904,5.87136,29.7619,509789,
54.3835,6.077,0.0701904,5.87671,29.7619,534967,
54.3836,6.10272,0.0762939,5.88236,29.7619,565251,
54.3836,6.13035,0.0640869,5.88837,29.7619,600632,
54.3836,6.15892,0.0671387,5.89478,29.7619,641084,
54.3837,6.18941,0.0579834,5.90165,29.7619,686561,
54.3837,6.21894,0.0762939,5.90902,29.7619,736826,
54.3837,6.24847,0.0701904,5.91693,29.7619,791280,
54.3838,6.27609,0.0762939,5.92542,29.7619,849092,
54.3838,6.30086,0.0610352,5.93451,29.7619,909127,
54.3838,6.32372,0.0640869,5.94421,29.7619,970071,
54.3839,6.34182,0.0640869,5.95452,29.7619,1.03054E+06,
54.3839,6.35706,0.0732422,5.96541,29.7619,1.08898E+06,
54.3839,6.36849,0.0701904,5.97685,29.7619,1.14401E+06,
54.384,6.3742,0.0671387,5.98879,29.7619,1.19418E+06,
54.384,6.3742,0.0701904,6.00117,29.7619,1.23773E+06,
54.384,6.36944,0.0610352,6.0139,29.7619,1.27299E+06,
54.3841,6.35896,0.0610352,6.02688,29.7619,1.29855E+06,
54.3841,6.34372,0.0610352,6.04001,29.7619,1.31316E+06,
54.3841,6.32467,0.0701904,6.05317,29.7619,1.3159E+06,
54.3842,6.30086,0.0671387,6.06623,29.7619,1.30614E+06,
54.3842,6.27609,0.0701904,6.07907,29.7619,1.28364E+06,
54.3842,6.24942,0.0640869,6.09156,29.7619,1.24875E+06,
54.3843,6.2256,0.0640869,6.10358,29.7619,1.20249E+06,
54.3843,6.20655,0.0579834,6.11505,29.7619,1.14679E+06,
54.3843,6.19417,0.0701904,6.12589,29.7619,1.08448E+06,
54.3844,6.18941,0.0610352,6.13608,29.7619,1.01878E+06,
54.3844,6.19226,0.0732422,6.14561,29.7619,953013,
54.3844,6.20179,0.0640869,6.15451,29.7619,890231,
54.3845,6.21798,0.0640869,6.16284,29.7619,833023,
54.3845,6.23894,0.0640869,6.17068,29.7619,783471,
54.3845,6.2618,0.0671387,6.17811,29.7619,742821,
54.3846,6.28466,0.0610352,6.18522,29.7619,711280,
54.3846,6.30752,0.0640869,6.1921,29.7619,688372,
54.3846,6.32848,0.0640869,6.19884,29.7619,673269,
54.3847,6.34753,0.0610352,6.20549,29.7619,664826,
54.3847,6.36753,0.0610352,6.21211,29.7619,662057,
54.3847,6.38754,0.0579834,6.21875,29.7619,664491,
54.3848,6.4104,0.0732422,6.22547,29.7619,672035,
54.3848,6.43612,0.0701904,6.23232,29.7619,685038,
54.3848,6.46279,0.0701904,6.23936,29.7619,703885,
54.3849,6.49232,0.0549316,6.24665,29.7619,728727,
54.3849,6.52185,0.0610352,6.25424,29.7619,759592,
54.3849,6.55043,0.0549316,6.2622,29.7619,796031,
54.385,6.5771,0.0671387,6.27057,29.7619,837071,
54.385,6.60091,0.0671387,6.27939,29.7619,881447,
54.385,6.61996,0.0671387,6.28866,29.7619,927537,
54.3851,6.63425,0.0640869,6.2984,29.7619,973402,
54.3851,6.64282,0.0610352,6.30857,29.7619,1.017E+06,
54.3851,6.64473,0.0640869,6.31913,29.7619,1.05619E+06,
54.3852,6.63997,0.0549316,6.33002,29.7619,1.08878E+06,
54.3852,6.63044,0.0610352,6.34115,29.7619,1.11287E+06,
54.3852,6.61329,0.0549316,6.35241,29.7619,1.12683E+06,
54.3853,6.59234,0.0701904,6.36371,29.7619,1.12923E+06,
54.3853,6.56662,0.0640869,6.3749,29.7619,1.11915E+06,
54.3853,6.539,0.0579834,6.38586,29.7619,1.09625E+06,
54.3854,6.51137,0.0579834,6.39647,29.7619,1.06089E+06,
54.3854,6.4866,0.0701904,6.40661,29.7619,1.01436E+06,
54.3854,6.46755,0.0579834,6.4162,29.7619,958873,
54.3855,6.45422,0.0640869,6.42518,29.7619,897278,
54.3855,6.44945,0.0579834,6.4335,29.7619,832761,
54.3855,6.45231,0.0610352,6.44119,29.7619,768694,
54.3856,6.46089,0.0549316,6.44827,29.7619,708070,
54.3856,6.47613,0.0671387,6.4548,29.7619,653255,
54.3856,6.49423,0.0640869,6.46086,29.7619,606032,
54.3857,6.51423,0.0671387,6.46654,29.7619,567284,
54.3857,6.53423,0.0579834,6.47191,29.7619,537066,
54.3857,6.55424,0.0518799,6.47706,29.7619,514947,
54.3858,6.57233,0.0549316,6.48206,29.7619,500142,
54.3858,6.59043,0.0549316,6.48697,29.7619,491725,
54.3858,6.60853,0.0610352,6.49187,29.7619,489005,
54.3859,6.62854,0.0640869,6.49678,29.7619,491687,
54.3859,6.65044,0.0579834,6.50178,29.7619,499842,
54.3859,6.67426,0.0579834,6.50692,29.7619,513694,
54.386,6.69903,0.0518799,6.51225,29.7619,533335,
54.386,6.72665,0.0488281,6.51784,29.7619,558830,
54.386,6.75332,0.0701904,6.52374,29.7619,590123,
54.3861,6.77999,0.0579834,6.53001,29.7619,626694,
54.3861,6.80476,0.0671387,6.53668,29.7619,667685,
54.3861,6.82667,0.0549316,6.5438,29.7619,711936,
54.3862,6.84477,0.0549316,6.55138,29.7619,757923,
54.3862,6.85715,0.0518799,6.55942,29.7619,803794,
54.3862,6.86477,0.0579834,6.5679,29.7619,847497,
54.3863,6.86763,0.0549316,6.57677,29.7619,887160,
54.3863,6.86382,0.0579834,6.58598,29.7619,920998,
54.3863,6.85429,0.0549316,6.59545,29.7619,947129,
54.3864,6.83905,0.0579834,6.60509,29.7619,963859,
54.3864,6.81905,0.0579834,6.61479,29.7619,969855,
54.3864,6.79619,0.0549316,6.62443,29.7619,964297,
54.3865,6.76951,0.0579834,6.6339,29.7619,946840,
54.3865,6.73999,0.0549316,6.64307,29.7619,917300,
54.3865,6.71141,0.0518799,6.65183,29.7619,876008,
54.3866,6.68474,0.0518799,6.66007,29.7619,824209,
54.3866,6.66188,0.0488281,6.66771,29.7619,763801,
54.3866,6.64568,0.0457764,6.67468,29.7619,697275,
54.3867,6.63616,0.0610352,6.68096,29.7619,627653,
54.3867,6.6352,0.0549316,6.68654,29.7619,558159,
54.3867,6.63997,0.0579834,6.69146,29.7619,491836,
54.3868,6.65235,0.0488281,6.69577,29.7619,431275,
54.3868,6.6695,0.0488281,6.69956,29.7619,378642,
54.3868,6.69045,0.0457764,6.70291,29.7619,335444,
54.3869,6.71331,0.0549316,6.70594,29.7619,302390,
54.3869,6.73617,0.0518799,6.70873,29.7619,279464,
54.3869,6.75904,0.0579834,6.71139,29.7619,266069,
54.387,6.7819,0.0579834,6.71401,29.7619,261447,
54.387,6.80571,0.0549316,6.71666,29.7619,264959,
54.387,6.82953,0.0518799,6.71942,29.7619,276080,
54.3871,6.85429,0.0457764,6.72236,29.7619,294300,
54.3871,6.88001,0.0549316,6.72555,29.7619,319218,
54.3871,6.90573,0.0518799,6.72906,29.7619,350439,
54.3872,6.93145,0.0610352,6.73293,29.7619,387399,
54.3872,6.95622,0.0518799,6.73722,29.7619,429381,
54.3872,6.97812,0.0518799,6.74198,29.7619,475350,
54.3873,6.99718,0.0488281,6.74722,29.7619,523891,
54.3873,7.01242,0.0671387,6.75295,29.7619,573435,
54.3873,7.02385,0.0488281,6.75917,29.7619,622357,
54.3874,7.03052,0.0579834,6.76586,29.7619,668997,
54.3874,7.03337,0.0488281,6.77298,29.7619,711753,
54.3874,7.03147,0.0457764,6.78047,29.7619,749173,
54.3875,7.0248,0.0457764,6.78827,29.7619,779860,
54.3875,7.01432,0.0518799,6.7963,29.7619,802562,
54.3875,7.00099,0.0518799,6.80446,29.7619,816430,
54.3876,6.98384,0.0518799,6.81267,29.7619,820905,
54.3876,6.96288,0.0518799,6.82083,29.7619,815419,
54.3876,6.94097,0.0549316,6.82882,29.7619,799668,
54.3877,6.91716,0.0488281,6.83656,29.7619,773867,
54.3877,6.89239,0.0457764,6.84395,29.7619,738427,
54.3877,6.86858,0.0549316,6.85089,29.7619,694031,
54.3878,6.84572,0.0488281,6.8573,29.7619,641790,
54.3878,6.82572,0.0610352,6.86313,29.7619,583107,
54.3878,6.80952,0.0396729,6.86833,29.7619,519742,
54.3879,6.79809,0.0518799,6.87287,29.7619,453772,
54.3879,6.79238,0.0427246,6.87674,29.7619,387468,
54.3879,6.79238,0.0518799,6.87998,29.7619,323178,
54.388,6.79809,0.0488281,6.88261,29.7619,263134,
54.388,6.80857,0.0518799,6.8847,29.7619,209272,
54.388,6.82476,0.0457764,6.88633,29.7619,163248,
54.3881,6.84381,0.0488281,6.8876,29.7619,126370,
54.3881,6.86668,0.0518799,6.88859,29.7619,99439.9,
54.3881,6.89144,0.0549316,6.88942,29.7619,82882.6,
54.3882,6.91811,0.0488281,6.89019,29.7619,76778.8,
54.3882,6.94574,0.0488281,6.891,29.7619,80892.3,
54.3882,6.97336,0.0488281,6.89194,29.7619,94698.9,
54.3883,7.00099,0.0518799,6.89312,29.7619,117412,
54.3883,7.02671,0.0457764,6.8946,29.7619,148009,
54.3883,7.05147,0.0518799,6.89645,29.7619,185253,
54.3884,7.07433,0.0579834,6.89873,29.7619,227898,
54.3884,7.09338,0.0518799,6.90147,29.7619,274515,
54.3884,7.10958,0.0579834,6.90471,29.7619,323419,
54.3885,7.12101,0.0396729,6.90844,29.7619,372881,
54.3885,7.12768,0.0366211,6.91265,29.7619,421048,
54.3885,7.13053,0.0396729,6.91731,29.7619,466138,
54.3886,7.12863,0.0518799,6.92238,29.7619,506621,
54.3886,7.12291,0.0488281,6.92779,29.7619,541118,
54.3886,7.11148,0.0549316,6.93347,29.7619,568297,
54.3887,7.09719,0.0457764,6.93934,29.7619,586968,
54.3887,7.08005,0.0518799,6.9453,29.7619,596434,
54.3887,7.05909,0.0427246,6.95127,29.7619,596272,
54.3888,7.03718,0.0457764,6.95713,29.7619,586222,
54.3888,7.01337,0.0488281,6.96279,29.7619,566442,
54.3888,6.98956,0.0457764,6.96817,29.7619,537385,
54.3889,6.96574,0.0488281,6.97316,29.7619,499770,
54.3889,6.94383,0.0457764,6.97771,29.7619,454647,
54.3889,6.92288,0.0427246,6.98174,29.7619,403273,
54.389,6.90478,0.0457764,6.98521,29.7619,347006,
54.389,6.88858,0.0518799,6.98809,29.7619,287283,
54.389,6.8762,0.0488281,6.99034,29.7619,225614,
54.3891,6.86763,0.0518799,6.99198,29.7619,163658,
54.3891,6.86287,0.0396729,6.99301,29.7619,103112,
54.3891,6.86191,0.0396729,6.99347,29.7619,45524.9,
54.3892,6.86477,0.0366211,6.99339,29.7619,-7696.86,
54.3892,6.87239,0.0488281,6.99284,29.7619,-55193.9,
54.3892,6.88287,0.0488281,6.99188,29.7619,-95743.9,
54.3893,6.89716,0.0488281,6.99059,29.7619,-128434,
54.3893,6.91335,0.0457764,6.98907,29.7619,-152640,
54.3893,6.93335,0.0457764,6.98739,29.7619,-167912,
54.3894,6.95431,0.0427246,6.98565,29.7619,-173962,
54.3894,6.97622,0.0457764,6.98394,29.7619,-170921,
54.3894,6.99908,0.0427246,6.98235,29.7619,-159214,
54.3895,7.02004,0.0457764,6.98095,29.7619,-139532,
54.3895,7.04099,0.0518799,6.97982,29.7619,-112898,
54.3895,7.05909,0.0488281,6.97902,29.7619,-80453,
54.3896,7.07433,0.0457764,6.97858,29.7619,-43624.1,
54.3896,7.08672,0.0396729,6.97854,29.7619,-4003.02,
54.3896,7.09529,0.0518799,6.97891,29.7619,36853.3,
54.3897,7.10005,0.0396729,6.97969,29.7619,77335.6,
54.3897,7.0991,0.0549316,6.98084,29.7619,115703,
54.3897,7.09529,0.0366211,6.98234,29.7619,150280,
54.3898,7.08576,0.0457764,6.98414,29.7619,179640,
54.3898,7.07338,0.0396729,6.98617,29.7619,202495,
54.3898,7.05623,0.0518799,6.98834,29.7619,217781,
54.3899,7.03623,0.0427246,6.99059,29.7619,224646,
54.3899,7.01337,0.0427246,6.99282,29.7619,222519,
54.3899,6.9886,0.0396729,6.99493,29.7619,211184,
54.39,6.96384,0.0427246,6.99684,29.7619,190835,
54.39,6.93812,0.0457764,6.99846,29.7619,162048,
54.39,6.9143,0.0488281,6.99971,29.7619,125647,
54.3901,6.89239,0.0427246,7.00054,29.7619,82868.5,
54.3901,6.87239,0.0518799,7.00089,29.7619,35135.6,
54.3901,6.8562,0.0488281,7.00073,29.7619,-16049.9,
54.3902,6.84477,0.0396729,7.00004,29.7619,-68851.3,
54.3902,6.83715,0.0396729,6.99883,29.7619,-121312,
54.3902,6.83524,0.0335693,6.99712,29.7619,-171552,
54.3903,6.83619,0.0488281,6.99494,29.7619,-217862,
54.3903,6.84286,0.0427246,6.99235,29.7619,-258781,
54.3903,6.85143,0.0518799,6.98942,29.7619,-293083,
54.3904,6.86382,0.0396729,6.98622,29.7619,-319941,
54.3904,6.87811,0.0366211,6.98283,29.7619,-338806,
54.3904,6.8943,0.0366211,6.97934,29.7619,-349388,
54.3905,6.9124,0.0518799,6.97582,29.7619,-351631,
54.3905,6.9305,0.0427246,6.97236,29.7619,-345695,
54.3905,6.9486,0.0488281,6.96904,29.7619,-332118,
54.3906,6.96669,0.0457764,6.96593,29.7619,-311603,
54.3906,6.98479,0.0457764,6.96308,29.7619,-284815,
54.3906,7.00194,0.0396729,6.96055,29.7619,-252480,
54.3907,7.01813,0.0427246,6.9584,29.7619,-215461,
54.3907,7.03242,0.0396729,6.95665,29.7619,-174747,
54.3907,7.0448,0.0366211,6.95534,29.7619,-131436,
54.3908,7.05528,0.0396729,6.95447,29.7619,-86632,
54.3908,7.06195,0.0396729,6.95406,29.7619,-41531,
54.3908,7.06671,0.0366211,6.95408,29.7619,2591.25,
54.3909,7.06767,0.0396729,6.95453,29.7619,44571.5,
54.3909,7.06481,0.0488281,6.95536,29.7619,83173.4,
54.3909,7.05909,0.0457764,6.95653,29.7619,117189,
54.391,7.04957,0.0457764,6.95799,29.7619,145619,
54.391,7.03623,0.0427246,6.95966,29.7619,167482,
54.391,7.02099,0.0274658,6.96148,29.7619,181993,
54.3911,7.00289,0.0335693,6.96337,29.7619,188734,
54.3911,6.98289,0.0457764,6.96524,29.7619,187439,
54.3911,6.96288,0.0396729,6.96702,29.7619,178167,
54.3912,6.94288,0.0396729,6.96864,29.7619,161452,
54.3912,6.92383,0.0427246,6.97002,29.7619,138079,
54.3912,6.90668,0.0427246,6.97111,29.7619,109063,
54.3913,6.89239,0.0335693,6.97187,29.7619,75712.7,
54.3913,6.88192,0.0396729,6.97226,29.7619,39603.4,
54.3913,6.8762,0.0396729,6.97229,29.7619,2545.58,
54.3914,6.87334,0.0366211,6.97195,29.7619,-33710.2,
54.3914,6.8743,0.0427246,6.97127,29.7619,-67745.4,
54.3914,6.88001,0.0396729,6.97029,29.7619,-98180.5,
54.3915,6.88954,0.0396729,6.96906,29.7619,-123587,
54.3915,6.90192,0.0305176,6.96763,29.7619,-142856,
54.3915,6.91716,0.0488281,6.96608,29.7619,-155268,
54.3916,6.93431,0.0366211,6.96447,29.7619,-160368,
54.3916,6.95241,0.0457764,6.96289,29.7619,-158039,
54.3916,6.97241,0.0335693,6.96141,29.7619,-148383,
54.3917,6.99146,0.0427246,6.96009,29.7619,-131698,
54.3917,7.01146,0.0366211,6.95901,29.7619,-108555,
54.3917,7.03147,0.0427246,6.95821,29.7619,-79500.9,
54.3918,7.05052,0.0427246,6.95776,29.7619,-45148.3,
54.3918,7.06862,0.0396729,6.9577,29.7619,-6347.31,
54.3918,7.08576,0.0396729,6.95806,29.7619,36017.1,
54.3919,7.101,0.0396729,6.95887,29.7619,81032,
54.3919,7.11434,0.0396729,6.96014,29.7619,127672,
54.3919,7.12482,0.0366211,6.96189,29.7619,174813,
54.392,7.13244,0.0427246,6.9641,29.7619,221243,
54.392,7.1372,0.0396729,6.96676,29.7619,265770,
54.392,7.13911,0.0488281,6.96983,29.7619,307305,
54.3921,7.13625,0.0427246,6.97328,29.7619,344687,
54.3921,7.13053,0.0335693,6.97705,29.7619,376687,
54.3921,7.12101,0.0274658,6.98107,29.7619,402294,
54.3922,7.10958,0.0457764,6.98528,29.7619,420783,
54.3922,7.09719,0.0396729,6.9896,29.7619,431881,
54.3922,7.08291,0.0488281,6.99395,29.7619,435633,
54.3923,7.06862,0.0335693,6.99828,29.7619,432201,
54.3923,7.05338,0.0427246,7.0025,29.7619,421939,
54.3923,7.03814,0.0274658,7.00655,29.7619,405286,
54.3924,7.02289,0.0396729,7.01038,29.7619,382758,
54.3924,7.00765,0.0335693,7.01392,29.7619,354940,
54.3924,6.99337,0.0305176,7.01715,29.7619,322478,
54.3925,6.97908,0.0427246,7.02001,29.7619,286068,
54.3925,6.96669,0.0396729,7.02247,29.7619,246454,
54.3925,6.95622,0.0366211,7.02452,29.7619,204599,
54.3926,6.94764,0.0335693,7.02614,29.7619,161570,
54.3926,6.94288,0.0396729,7.02732,29.7619,118529,
54.3926,6.94193,0.0335693,7.02809,29.7619,76901.7,
